iata,name,latitude_deg,longitude_deg,continent,iso_country,municipality,timezone,icao_code,gps_code
SZK,Skukuza Airport,-24.960899353,31.5886993408,AF,ZA,Skukuza,Africa/Johannesburg,FASZ,FASZ
SZL,Whiteman Air Force Base,38.730301,-93.547897,NA,US,Knob Noster,America/Chicago,KSZL,KSZL
SZV,Suzhou Guangfu Airport,31.2631,120.401001,AS,CN,Suzhou,Asia/Shanghai,ZSSZ,ZSSZ
SZX,Shenzhen Bao'an International Airport,22.639299,113.810997,AS,CN,Shenzhen (Bao'an),Asia/Shanghai,ZGSZ,ZGSZ
SZY,Olsztyn-Mazury Airport,53.481899,20.9377,EU,PL,Szymany,Europe/Warsaw,EPSY,EPSY
SZZ,Solidarity Szczecin–Goleniów Airport,53.584702,14.9022,EU,PL,Glewice,Europe/Warsaw,EPSC,EPSC
TAB,A.N.R. Robinson International Airport,11.1497,-60.832199,NA,TT,Scarborough,America/Port_of_Spain,TTCP,TTCP
TAC,Daniel Z. Romualdez Airport,11.227761,125.027783,AS,PH,Tacloban City,Asia/Manila,RPVA,RPVA
TAE,Daegu Airport,35.896872,128.65531,AS,KR,Daegu,Asia/Seoul,RKTN,RKTN
TAF,Oran Tafraoui Airport,35.5424,-0.532278,AF,DZ,Tafraoui,Africa/Algiers,DAOL,DAOL
TAG,Bohol-Panglao International Airport,9.573045,123.770143,AS,PH,Panglao,Asia/Manila,RPSP,RPSP
TAH,Whitegrass Airport,-19.455099,169.223999,OC,VU,Tanna Island,Pacific/Efate,NVVW,NVVW
TAI,Ta'izz International Airport,13.6859998703,44.139099121099996,AS,YE,Ta'izz,Asia/Aden,OYTZ,OYTZ
TAK,Takamatsu Airport,34.214199066199996,134.01600647,AS,JP,Takamatsu,Asia/Tokyo,RJOT,RJOT
TAM,General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323,NA,MX,Tampico,America/Monterrey,MMTM,MMTM
TAO,Qingdao Jiaodong International Airport,36.361953,120.088171,AS,CN,Qingdao (Jiaozhou),Asia/Shanghai,ZSQD,ZSQD
TAP,Tapachula International Airport,14.794549,-92.369871,NA,MX,Tapachula,America/Merida,MMTP,MMTP
TAR,Taranto-Grottaglie Marcello Arlotta Airport,40.517502,17.4032,EU,IT,Grottaglie,Europe/Rome,LIBG,LIBG
TAS,Tashkent International Airport,41.2579,69.281197,AS,UZ,Tashkent,Asia/Tashkent,UZTT,UZTT
TAT,Poprad-Tatry Airport,49.073601,20.2411,EU,SK,Poprad,Europe/Bratislava,LZTT,LZTT
TAY,Tartu Airport,58.307438,26.686473,EU,EE,Reola,Europe/Tallinn,EETU,EETU
TAZ,Daşoguz Airport,41.759853,59.836149,AS,TM,Daşoguz,Asia/Ashgabat,UTAT,UTAT
TBB,Dong Tac Airport,13.0496,109.334,AS,VN,Tuy Hoa,Asia/Ho_Chi_Minh,VVTH,VVTH
TBF,Tabiteuea North Airport,-1.22447,174.776001,OC,KI,,Pacific/Tarawa,NGTE,NGTE
TBH,Tugdan Airport,12.3109998703,122.084999084,AS,PH,Tablas Island,Asia/Manila,RPVU,RPVU
TBI,New Bight Airport,24.3153,-75.452301,NA,BS,Cat Island,America/Nassau,MYCB,MYCB
TBJ,Tabarka-Aïn Draham International Airport,36.98,8.87694,AF,TN,Tabarka,Africa/Tunis,DTKA,DTKA
TBN,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,NA,US,Fort Leonard Wood,America/Chicago,KTBN,KTBN
TBP,Captain Pedro Canga Rodríguez International Airport,-3.552074,-80.381086,SA,PE,Tumbes,America/Lima,SPME,SPME
TBS,Tbilisi International Airport,41.669201,44.9547,AS,GE,Tbilisi,Asia/Tbilisi,UGTB,UGTB
TBT,Tabatinga Airport,-4.25567,-69.935799,SA,BR,Tabatinga,America/Porto_Velho,SBTT,SBTT
TBU,Fua'amotu International Airport,-21.241199493408203,-175.14999389648438,OC,TO,Nuku'alofa,Pacific/Tongatapu,NFTF,NFTF
TBW,Donskoye Airport,52.806099,41.4828,EU,RU,Tambov,Europe/Moscow,UUOT,UUOT
TBZ,Tabriz International Airport,38.1339,46.235001,AS,IR,Tabriz,Asia/Tehran,OITT,OITT
TCA,Tennant Creek Airport,-19.6343994140625,134.18299865722656,OC,AU,Tennant Creek,Australia/Darwin,YTNK,YTNK
TCB,Treasure Cay Airport,26.745300293,-77.3912963867,NA,BS,Treasure Cay,America/Nassau,MYAT,MYAT
TCC,Tucumcari Municipal Airport,35.182800293,-103.602996826,NA,US,Tucumcari,America/Denver,KTCC,KTCC
TCE,Tulcea Danube Delta Airport,45.0625,28.7143,EU,RO,Mihail Kogălniceanu,Europe/Bucharest,LRTC,LRTC
TCL,Tuscaloosa National Airport,33.2206,-87.611397,NA,US,Tuscaloosa,America/Chicago,KTCL,KTCL
TCM,McChord Air Force Base,47.137699,-122.475998,NA,US,Tacoma,America/Los_Angeles,KTCM,KTCM
TCO,La Florida Airport,1.81442,-78.7492,SA,CO,Tumaco,America/Bogota,SKCO,SKCO
TCP,Taba International Airport,29.594496,34.775752,AS,EG,Taba,Africa/Cairo,HETB,HETB
TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.053300857500002,-70.2758026123,SA,PE,Tacna,America/Lima,SPTN,SPTN
TCS,Truth or Consequences Municipal Airport,33.2369,-107.272003,NA,US,Truth or Consequences,America/Denver,KTCS,KTCS
TCX,Tabas Airport,33.667801,56.8927,AS,IR,Tabas,Asia/Tehran,OIMT,OIMT
TCZ,Tengchong Tuofeng Airport,24.938056,98.485833,AS,CN,Baoshan (Tengchong),Asia/Shanghai,ZPTC,ZPTC
TDD,Teniente Av. Jorge Henrich Arauz Airport,-14.8187,-64.917999,SA,BO,Trinidad,America/La_Paz,SLTR,SLTR
TDG,Tandag Airport,9.072002,126.17132,AS,PH,Tandag,Asia/Manila,RPMW,RPMW
TDK,Taldykorgan Airport,45.12255,78.442758,AS,KZ,Taldykorgan,Asia/Almaty,,UAAT
TDL,Héroes de Malvinas Airport,-37.234634,-59.228647,SA,AR,Tandil,America/Argentina/Buenos_Aires,SAZT,SAZT
TDX,Trat Airport,12.2746,102.319,AS,TH,Laem Ngop,Asia/Bangkok,VTBO,VTBO
TEA,Tela Airport,15.7759,-87.4758,NA,HN,Tela,America/Tegucigalpa,MHTE,MHTE
TEB,Teterboro Airport,40.850101,-74.060799,NA,US,Teterboro,America/New_York,KTEB,KTEB
TEC,Telêmaco Borba Airport,-24.317801,-50.6516,SA,BR,Telêmaco Borba,America/Sao_Paulo,,SSVL
TED,Thisted Airport,57.068802,8.70522,EU,DK,Thisted,Europe/Copenhagen,EKTS,EKTS
TEE,Cheikh Larbi Tébessi Airport,35.4315986633,8.12071990967,AF,DZ,Tébessi,Africa/Algiers,DABS,DABS
TEF,Telfer Airport,-21.715,122.228996,OC,AU,,Australia/Perth,YTEF,YTEF
TEM,Temora Airport,-34.421398,147.511993,OC,AU,Temora,Australia/Sydney,YTEM,YTEM
TEN,Tongren Fenghuang Airport,27.883333,109.308889,AS,CN,Tongren (Daxing),Asia/Shanghai,ZUTR,ZUTR
TEQ,Tekirdağ Çorlu Airport,41.13819885253906,27.919099807739258,EU,TR,Çorlu,Europe/Istanbul,LTBU,LTBU
TER,Lajes Airport,38.761799,-27.090799,EU,PT,Praia da Vitória,Atlantic/Azores,LPLA,LPLA
TET,Chingozi Airport,-16.104799270629883,33.640201568603516,AF,MZ,Tete,Africa/Maputo,FQTT,FQTT
TEU,Manapouri Airport,-45.5331,167.649994,OC,NZ,,Pacific/Auckland,NZMO,NZMO
TEV,Teruel Airport,40.410269,-1.217366,EU,ES,Teruel,Europe/Madrid,LETL,LETL
TEX,Telluride Regional Airport,37.9538,-107.907997,NA,US,Telluride,America/Denver,KTEX,KTEX
TEZ,Tezpur Airport,26.7091007232666,92.78469848632812,AS,IN,,Asia/Kolkata,VETZ,VETZ
TFF,Tefé Airport,-3.38294,-64.724098,SA,BR,Tefé,America/Manaus,SBTF,SBTF
TFN,Tenerife Norte-Ciudad de La Laguna Airport,28.4827,-16.341499,AF,ES,Tenerife,Atlantic/Canary,GCXO,GCXO
TFS,Tenerife Sur Airport,28.0445,-16.5725,AF,ES,Tenerife,Atlantic/Canary,GCTS,GCTS
TFU,Chengdu Tianfu International Airport,30.31252,104.441284,AS,CN,Chengdu (Jianyang),Asia/Shanghai,ZUTF,ZUTF
TGA,Tengah Air Base,1.387561,103.708291,AS,SG,Western Water Catchment,Asia/Singapore,WSAT,WSAT
TGD,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,EU,ME,Podgorica,Europe/Podgorica,LYPG,LYPG
TGG,Sultan Mahmud Airport,5.3826398849487305,103.10299682617188,AS,MY,Kuala Terengganu,Asia/Kuala_Lumpur,WMKN,WMKN
TGJ,Tiga Airport,-21.096407,167.80379,OC,NC,Tiga,Pacific/Noumea,NWWA,NWWA
TGK,Taganrog Yuzhny Airport,47.1983333,38.8491667,EU,RU,Taganrog,Europe/Moscow,URRT,URRT
TGM,Târgu Mureş Transilvania International Airport,46.467701,24.4125,EU,RO,Recea,Europe/Bucharest,LRTM,LRTM
TGN,Latrobe Valley Airport,-38.211004,146.470817,OC,AU,Morwell,Australia/Melbourne,YLTV,YLTV
TGO,Tongliao Airport,43.556702,122.199997,AS,CN,Tongliao,Asia/Shanghai,ZBTL,ZBTL
TGP,Podkamennaya Tunguska Airport,61.589699,89.994003,EU,RU,Bor,Asia/Krasnoyarsk,UNIP,UNIP
TGR,Touggourt Sidi Madhi Airport,33.067799,6.08867,AF,DZ,Touggourt,Africa/Algiers,DAUK,DAUK
TGT,Tanga Airport,-5.09236,39.071201,AF,TZ,Tanga,Africa/Dar_es_Salaam,HTTG,HTTG
TGU,Toncontín International Airport,14.0609,-87.217201,NA,HN,Tegucigalpa,America/Tegucigalpa,MHTG,MHTG
TGZ,Angel Albino Corzo International Airport,16.5636005402,-93.02249908450001,NA,MX,Tuxtla Gutiérrez,America/Mexico_City,MMTG,MMTG
THE,Senador Petrônio Portela Airport,-5.06025,-42.823712,SA,BR,Teresina,America/Fortaleza,SBTE,SBTE
THG,Thangool Airport,-24.494863,150.577967,OC,AU,Biloela,Australia/Brisbane,YTNG,YTNG
THL,Tachileik Airport,20.483800888061523,99.9354019165039,AS,MM,Tachileik,Asia/Yangon,VYTL,VYTL
THN,Trollhättan-Vänersborg Airport,58.31809997558594,12.345000267028809,EU,SE,Trollhättan,Europe/Stockholm,ESGT,ESGT
THQ,Tianshui Maijishan Airport,34.5601,105.860343,AS,CN,Tianshui (Maiji),Asia/Shanghai,ZLTS,ZLTS
THR,Mehrabad International Airport,35.68920135498047,51.31340026855469,AS,IR,Tehran,Asia/Tehran,OIII,OIII
THS,Sukhothai Airport,17.238000869750977,99.81819915771484,AS,TH,,Asia/Bangkok,VTPO,VTPO
THU,Pituffik Space Base,76.531197,-68.703201,NA,GL,Pituffik,America/Thule,BGTL,BGTL
THZ,Tahoua Airport,14.8757,5.26536,AF,NE,Tahoua,Africa/Niamey,DRRT,DRRT
TIA,Tirana International Airport Mother Teresa,41.4147,19.7206,EU,AL,Rinas,Europe/Tirane,LATI,LATI
TID,Abdelhafid Boussouf Bou Chekif Airport,35.341099,1.46315,AF,DZ,Tiaret,Africa/Algiers,DAOB,DAOB
TIF,Ta’if Regional Airport,21.483001,40.543442,AS,SA,Ta’if,Asia/Riyadh,OETF,OETF
TIH,Tikehau Airport,-15.1196,-148.231003,OC,PF,Tuherahera,Pacific/Tahiti,NTGC,NTGC
TIJ,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,NA,MX,Tijuana,America/Tijuana,MMTJ,MMTJ
TIK,Tinker Air Force Base,35.4147,-97.386597,NA,US,Oklahoma City,America/Chicago,KTIK,KTIK
TIM,Mozes Kilangin Airport,-4.52978,136.887388,AS,ID,Timika,Asia/Jayapura,,WAYY
TIN,Tindouf Airport,27.7003993988,-8.167099952700001,AF,DZ,Tindouf,Africa/Algiers,DAOF,DAOF
TIQ,Tinian International Airport,14.998101,145.61923,OC,MP,Tinian Island,Pacific/Saipan,PGWT,PGWT
TIU,Timaru Airport,-44.302799224853516,171.22500610351562,OC,NZ,,Pacific/Auckland,NZTU,NZTU
TIV,Tivat Airport,42.404701232910156,18.72330093383789,EU,ME,Tivat,Europe/Podgorica,LYTV,LYTV
TIW,Tacoma Narrows Airport,47.267407,-122.577295,NA,US,Tacoma,America/Los_Angeles,KTIW,KTIW
TIX,Space Coast Regional Airport,28.514799118042,-80.799201965332,NA,US,Titusville,America/New_York,KTIX,KTIX
TJA,Capitan Oriel Lea Plaza Airport,-21.5557,-64.701302,SA,BO,Tarija,America/La_Paz,SLTJ,SLTJ
TJG,Warukin Airport,-2.21656,115.435997,AS,ID,Tanta-Tabalong,Asia/Jakarta,WAON,WAON
TJH,Konotori Tajima Airport,35.512798,134.787003,AS,JP,Toyooka,Asia/Tokyo,RJBT,RJBT
TJI,Trujillo Airport,15.926599,-85.938573,NA,HN,Trujillo,America/Tegucigalpa,MHTJ,MHTJ
TJK,Tokat Airport,40.32472,36.39056,AS,TR,Tokat,Europe/Istanbul,LTAW,LTAW
TJM,Roshchino International Airport,57.16833,65.31611,AS,RU,Tyumen,Asia/Yekaterinburg,USTR,USTR
TJU,Kulob Airport,37.98809814453125,69.80500030517578,AS,TJ,Kulyab,Asia/Dushanbe,UTDK,UTDK
TKA,Talkeetna Airport,62.320499420166,-150.09399414062,NA,US,Talkeetna,America/Anchorage,PATK,PATK
TKC,Tiko Airport,4.08919000626,9.360529899600001,AF,CM,Tiko,Africa/Douala,FKKC,FKKC
TKD,Takoradi Airport,4.896059989929199,-1.7747600078582764,AF,GH,Sekondi-Takoradi,Africa/Accra,DGTK,DGTK
TKF,Truckee Tahoe Airport,39.318628,-120.140562,NA,US,Truckee,America/Los_Angeles,KTRK,KTRK
TKG,Radin Inten II International Airport,-5.246803,105.182531,AS,ID,Bandar Lampung,Asia/Jakarta,WILL,WILL
TKH,Takhli Airport,15.277299881,100.29599762,AS,TH,,Asia/Bangkok,VTPI,VTPI
TKK,Chuuk International Airport,7.461870193481445,151.84300231933594,OC,FM,Weno Island,Pacific/Chuuk,PTKK,PTKK
TKN,Tokunoshima Airport,27.836382,128.881356,AS,JP,Amagi,Asia/Tokyo,RJKN,RJKN
TKP,Takapoto Airport,-14.709500312805176,-145.24600219726562,OC,PF,,Pacific/Tahiti,NTGT,NTGT
TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.132801,134.606995,AS,JP,Tokushima,Asia/Tokyo,RJOS,RJOS
TKT,Tak Airport,16.896,99.253304,AS,TH,,Asia/Bangkok,VTPT,VTPT
TKU,Turku Airport,60.514099,22.2628,EU,FI,Turku,Europe/Helsinki,EFTU,EFTU
TKX,Takaroa Airport,-14.45580005645752,-145.02499389648438,OC,PF,,Pacific/Tahiti,NTKR,NTKR
TLC,Adolfo López Mateos International Airport,19.3369,-99.56583,NA,MX,Toluca,America/Mexico_City,MMTO,MMTO
TLE,Toliara Airport,-23.3834,43.7285,AF,MG,Toliara,Indian/Antananarivo,FMST,FMST
TLH,Tallahassee Regional Airport,30.3965,-84.350304,NA,US,Tallahassee,America/New_York,KTLH,KTLH
TLJ,Tatalina LRRS Airport,62.894401550299996,-155.977005005,NA,US,Takotna,America/Anchorage,PATL,PATL
TLL,Lennart Meri Tallinn Airport,59.413246,24.83264,EU,EE,Tallinn,Europe/Tallinn,EETN,EETN
TLM,Zenata – Messali El Hadj Airport,35.013426,-1.457191,AF,DZ,Zenata,Africa/Algiers,DAON,DAON
TLN,Toulon-Hyères Airport,43.097301,6.14603,EU,FR,"Hyères, Var",Europe/Paris,LFTH,LFTH
TLQ,Turpan Jiaohe Airport,43.0308,89.0987,AS,CN,Turpan,Asia/Urumqi,ZWTL,ZWTL
TLS,Toulouse-Blagnac Airport,43.629101,1.36382,EU,FR,Toulouse/Blagnac,Europe/Paris,LFBO,LFBO
TLV,Ben Gurion International Airport,32.011398,34.8867,AS,IL,Tel Aviv,Asia/Jerusalem,LLBG,LLBG
TLX,Panguilemo Airport,-35.3778,-71.6017,SA,CL,Talca,America/Santiago,SCTL,SCTL
TMB,Miami Executive Airport,25.6479,-80.4328,NA,US,Miami,America/New_York,KTMB,KTMB
TME,Gustavo Vargas Airport,6.45108,-71.7603,SA,CO,Tame,America/Bogota,SKTM,SKTM
TMH,Tanah Merah Airport,-6.09669,140.303521,AS,ID,Tanah Merah,Asia/Jayapura,WAKT,WAKT
TMJ,Termez Airport,37.287261,67.311869,AS,UZ,Termez,Asia/Samarkand,UZST,UTST
TML,Tamale Airport,9.55718994140625,-0.8632140159606934,AF,GH,Tamale,Africa/Accra,DGLE,DGLE
TMM,Toamasina Ambalamanasy Airport,-18.109501,49.392502,AF,MG,Toamasina,Indian/Antananarivo,FMMT,FMMT
TMO,Tumeremo Airport,7.24938,-61.52893,SA,VE,,America/Caracas,SVTM,SVTM
TMP,Tampere-Pirkkala Airport,61.414101,23.604401,EU,FI,Tampere / Pirkkala,Europe/Helsinki,EFTP,EFTP
TMR,Aguenar – Hadj Bey Akhamok Airport,22.811501,5.45108,AF,DZ,Tamanrasset,Africa/Algiers,DAAT,DAAT
TMS,São Tomé International Airport,0.378175,6.71215,AF,ST,São Tomé,Africa/Sao_Tome,FPST,FPST
TMT,Trombetas Airport,-1.4896,-56.396801,SA,BR,Oriximiná,America/Santarem,SBTB,SBTB
TMW,Tamworth Airport,-31.077898,150.845484,OC,AU,Tamworth,Australia/Sydney,YSTW,YSTW
TMX,Timimoun Airport,29.237101,0.276033,AF,DZ,Timimoun,Africa/Algiers,DAUT,DAUT
TNA,Jinan Yaoqiang International Airport,36.857201,117.216003,AS,CN,Jinan (Licheng),Asia/Shanghai,ZSJN,ZSJN
TND,Alberto Delgado Airport,21.7883,-79.9972,NA,CU,Trinidad,America/Havana,MUTD,MUTD
TNE,New Tanegashima Airport,30.605100631699997,130.990997314,AS,JP,Tanegashima,Asia/Tokyo,RJFG,RJFG
TNF,Toussus-le-Noble Airport,48.7519,2.10619,EU,FR,"Toussus-le-Noble, Yvelines",Europe/Paris,LFPN,LFPN
TNG,Tangier Ibn Battuta Airport,35.731741,-5.921459,AF,MA,Tangier,Africa/Casablanca,GMTT,GMTT
TNH,Tonghua Sanyuanpu Airport,42.048435,125.733963,AS,CN,Tonghua,Asia/Shanghai,ZYTN,ZYTN
TNN,Tainan International Airport / Tainan Air Base,22.950399,120.206001,AS,TW,Tainan (Rende),Asia/Taipei,RCNN,RCNN
TNR,Ivato Airport,-18.7969,47.478802,AF,MG,Antananarivo,Indian/Antananarivo,FMMI,FMMI
TNW,Jumandy Airport,-1.060185,-77.580525,SA,EC,Ahuano,America/Guayaquil,SEJD,SEJD
TOD,Tioman Airport,2.81818,104.160004,AS,MY,Tioman Island,Asia/Kuala_Lumpur,WMBT,WMBT
TOE,Tozeur Nefta International Airport,33.939701080322266,8.110560417175293,AF,TN,Tozeur,Africa/Tunis,DTTZ,DTTZ
TOF,Bogashevo Airport,56.380298614502,85.208297729492,AS,RU,Tomsk,Asia/Tomsk,UNTT,UNTT
TOI,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,NA,US,Troy,America/Chicago,KTOI,KTOI
TOJ,Madrid–Torrejón Airport / Torrejón Air Base,40.487875,-3.456808,EU,ES,Madrid,Europe/Madrid,LETO,LETO
TOL,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,NA,US,Toledo,America/New_York,KTOL,KTOL
TOM,Timbuktu Airport,16.730499,-3.00758,AF,ML,Timbuktu,Africa/Bamako,GATB,GATB
TOP,Philip Billard Municipal Airport,39.069899,-95.622606,NA,US,Topeka,America/Chicago,KTOP,KTOP
TOQ,Barriles Airport,-22.1411,-70.062897,SA,CL,Tocopilla,America/Santiago,SCBE,SCBE
TOS,"Tromsø Airport, Langnes",69.683296,18.9189,EU,NO,Tromsø,Europe/Oslo,ENTC,ENTC
TOU,Touho Airport,-20.790127,165.259524,OC,NC,Touho,Pacific/Noumea,NWWU,NWWU
TOY,Toyama Airport,36.64830017089844,137.18800354003906,AS,JP,Toyama,Asia/Tokyo,RJNT,RJNT
TPA,Tampa International Airport,27.9755,-82.533203,NA,US,Tampa,America/New_York,KTPA,KTPA
TPC,Tarapoa Airport,-0.122956,-76.337799,SA,EC,Tarapoa,America/Guayaquil,SETR,SETR
TPE,Taiwan Taoyuan International Airport,25.0777,121.233002,AS,TW,Taoyuan,Asia/Taipei,RCTP,RCTP
TPH,Tonopah Airport,38.06019974,-117.086998,NA,US,Tonopah,America/Los_Angeles,KTPH,KTPH
TPJ,Taplejung Airport,27.3509,87.69525,AS,NP,Taplejung,Asia/Kathmandu,VNTJ,VNTJ
TPL,Draughon Miller Central Texas Regional Airport,31.1525,-97.407799,NA,US,Temple,America/Chicago,KTPL,KTPL
TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,-6.508739948272705,-76.37319946289062,SA,PE,Tarapoto,America/Lima,SPST,SPST
TPQ,Amado Nervo National Airport,21.419833,-104.842472,NA,MX,Tepic,America/Mazatlan,MMEP,MMEP
TPS,Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,EU,IT,Trapani (TP),Europe/Rome,LICT,LICT
TQD,Al Taqaddum Air Base,33.33810043335,43.597099304199,AS,IQ,Al Habbaniyah,Asia/Baghdad,ORAT,ORAT
TQO,Felipe Carrillo Puerto International Airport,20.172098,-87.660272,NA,MX,Tulum,America/Cancun,MMTL,MMTL
TQS,Captain Ernesto Esguerra Cubides Air Base,0.7459,-75.234,SA,CO,Tres Esquinas,America/Bogota,SKTQ,SKTQ
TRA,Tarama Airport,24.653793,124.675453,AS,JP,Tarama,Asia/Tokyo,RORT,RORT
TRC,Francisco Sarabia Tinoco International Airport,25.5683,-103.411003,NA,MX,Torreón,America/Monterrey,MMTC,MMTC
TRD,"Trondheim Airport, Værnes",63.457802,10.924,EU,NO,Trondheim,Europe/Oslo,ENVA,ENVA
TRE,Tiree Airport,56.49919891357422,-6.869170188903809,EU,GB,Balemartine,Europe/London,EGPU,EGPU
TRF,"Sandefjord Airport, Torp",59.186699,10.2586,EU,NO,Torp,Europe/Oslo,ENTO,ENTO
TRG,Tauranga Airport,-37.67190170288086,176.1959991455078,OC,NZ,Tauranga,Pacific/Auckland,NZTG,NZTG
TRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,NA,US,Blountville,America/New_York,KTRI,KTRI
TRK,Juwata International Airport / Suharnoko Harbani AFB,3.325145,117.564169,AS,ID,Tarakan,Asia/Makassar,WAQQ,WAQQ
TRM,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,NA,US,Palm Springs,America/Los_Angeles,KTRM,KTRM
TRN,Turin Airport,45.200802,7.64963,EU,IT,Caselle Torinese (TO),Europe/Rome,LIMF,LIMF
TRO,Taree Airport,-31.888599,152.514008,OC,AU,Taree,Australia/Sydney,YTRE,YTRE
TRQ,Tarauacá Airport,-8.155534,-70.782985,SA,BR,Tarauacá,America/Eirunepe,SBTK,SBTK
TRR,China Bay Airport,8.539159,81.18128,AS,LK,Trincomalee,Asia/Colombo,VCCT,VCCT
TRS,Trieste–Friuli Venezia Giulia Airport,45.827499,13.4722,EU,IT,Ronchi dei Legionari (GO),Europe/Rome,LIPQ,LIPQ
TRT,Toraja Airport,-3.185833,119.91775,AS,ID,Toraja,Asia/Makassar,WAFB,WAFB
TRU,Capitan FAP Carlos Martinez De Pinillos International Airport,-8.08141040802002,-79.10880279541016,SA,PE,Trujillo,America/Lima,SPRU,SPRU
TRV,Thiruvananthapuram International Airport,8.48212,76.920097,AS,IN,Thiruvananthapuram,Asia/Kolkata,VOTV,VOTV
TRW,Bonriki International Airport,1.38164,173.147003,OC,KI,Tarawa,Pacific/Tarawa,NGTA,NGTA
TRZ,Tiruchirappalli International Airport,10.766223,78.71774,AS,IN,Tiruchirappalli,Asia/Kolkata,VOTR,VOTR
TSA,Taipei Songshan Airport,25.069401,121.552002,AS,TW,Taipei (Songshan),Asia/Taipei,RCSS,RCSS
TSB,Tsumeb Airport,-19.26189994812,17.732500076294,AF,NA,Tsumeb,Africa/Windhoek,FYTM,FYTM
TSF,Treviso Antonio Canova Airport,45.648399,12.1944,EU,IT,Treviso (TV),Europe/Rome,LIPH,LIPH
TSJ,Tsushima Airport,34.2849006653,129.330993652,AS,JP,Tsushima,Asia/Tokyo,RJDT,RJDT
TSM,Taos Regional Airport,36.452494,-105.67749,NA,US,Taos,America/Denver,KSKX,KSKX
TSN,Tianjin Binhai International Airport,39.124401092499994,117.346000671,AS,CN,Tianjin,Asia/Shanghai,ZBTJ,ZBTJ
TSR,Timişoara Traian Vuia Airport,45.809898,21.3379,EU,RO,Timişoara,Europe/Bucharest,LRTR,LRTR
TST,Trang Airport,7.50874,99.6166,AS,TH,Trang,Asia/Bangkok,VTST,VTST
TSV,Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,OC,AU,Townsville,Australia/Brisbane,YBTL,YBTL
TTA,Tan Tan Airport,28.448200225830078,-11.161299705505371,AF,MA,Tan Tan,Africa/Casablanca,GMAT,GMAT
TTC,Las Breas Airport,-25.564301,-70.3759,SA,CL,Taltal,America/Santiago,SCTT,SCTT
TTD,Portland Troutdale Airport,45.54940032959,-122.40100097656,NA,US,Portland,America/Los_Angeles,KTTD,KTTD
TTE,Sultan Babullah Airport,0.831012,127.381611,AS,ID,Ternate,Asia/Jayapura,WAEE,WAEE
TTG,General Enrique Mosconi Airport,-22.616877,-63.793015,SA,AR,Tartagal,America/Argentina/Salta,SAST,SAST
TTH,Thumrait Air Base,17.666,54.024601,AS,OM,Thumrait,Asia/Muscat,OOTH,OOTH
TTJ,Tottori Sand Dunes Conan Airport,35.530102,134.167007,AS,JP,Tottori,Asia/Tokyo,RJOR,RJOR
TTN,Trenton Mercer Airport,40.276699,-74.813499,NA,US,Ewing Township,America/New_York,KTTN,KTTN
TTT,Taitung Airport,22.7549991607666,121.10199737548828,AS,TW,Taitung City,Asia/Taipei,RCFN,RCFN
TTU,Sania Ramel Airport,35.594299,-5.32002,AF,MA,Tétouan,Africa/Casablanca,GMTN,GMTN
TUA,Lieutenant Colonel Luis A. Mantilla International Airport,0.809506,-77.708099,SA,EC,Tulcán,America/Guayaquil,SETU,SETU
TUB,Tubuai Airport,-23.365400314331055,-149.5240020751953,OC,PF,,Pacific/Tahiti,NTAT,NTAT
TUC,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,SA,AR,San Miguel de Tucumán,America/Argentina/Tucuman,SANT,SANT
TUD,Tambacounda Airport,13.7368,-13.6531,AF,SN,Tambacounda,Africa/Dakar,GOTT,GOTT
TUF,Tours Val de Loire Airport,47.432201,0.727606,EU,FR,"Tours, Indre-et-Loire",Europe/Paris,LFOT,LFOT
TUG,Tuguegarao Airport,17.6433676823,121.733150482,AS,PH,Tuguegarao City,Asia/Manila,RPUT,RPUT
TUI,Turaif Domestic Airport,31.692188,38.731544,AS,SA,Turaif,Asia/Riyadh,OETR,OETR
TUK,Turbat International Airport,25.986400604248047,63.03020095825195,AS,PK,Turbat,Asia/Karachi,OPTU,OPTU
TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,NA,US,Tulsa,America/Chicago,KTUL,KTUL
TUM,Tumut Aerodrome,-35.26832,148.240526,OC,AU,Tumut,Australia/Sydney,YTMU,YTMU
TUN,Tunis Carthage International Airport,36.851002,10.2272,AF,TN,Tunis,Africa/Tunis,DTTA,DTTA
TUO,Taupo Airport,-38.73970031738281,176.08399963378906,OC,NZ,Taupo,Pacific/Auckland,NZAP,NZAP
TUP,Tupelo Regional Airport,34.26810073852539,-88.7698974609375,NA,US,Tupelo,America/Chicago,KTUP,KTUP
